geo,ref_date,age_band,unemployment_rate,employment_rate,participation_rate,age_group_raw,note
Quebec,1982-04,Youth (15-24),20.6,48.9,61.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-05,All (15+),13.9,52.0,60.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-05,Core (25-54),11.7,65.6,74.3,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-05,Older (55+),8.4,23.9,26.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-05,Youth (15-24),21.7,47.5,60.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-06,All (15+),14.4,51.7,60.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-06,Core (25-54),12.0,65.3,74.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-06,Older (55+),8.8,24.5,26.9,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-06,Youth (15-24),23.1,46.5,60.5,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-07,All (15+),15.2,51.4,60.5,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-07,Core (25-54),12.2,65.3,74.3,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-07,Older (55+),9.4,24.2,26.7,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-07,Youth (15-24),25.5,45.2,60.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-08,All (15+),15.6,51.2,60.6,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-08,Core (25-54),12.6,64.7,74.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-08,Older (55+),9.7,24.4,27.0,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-08,Youth (15-24),25.8,45.5,61.3,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-09,All (15+),15.4,51.2,60.5,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-09,Core (25-54),12.9,64.3,73.8,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-09,Older (55+),9.2,24.5,27.0,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-09,Youth (15-24),24.5,46.4,61.5,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-10,All (15+),15.8,51.2,60.8,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-10,Core (25-54),13.4,64.3,74.2,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-10,Older (55+),9.9,24.1,26.7,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-10,Youth (15-24),24.5,47.0,62.3,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-11,All (15+),15.0,51.2,60.3,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-11,Core (25-54),12.9,64.5,74.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-11,Older (55+),9.4,23.9,26.4,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-11,Youth (15-24),22.9,46.6,60.4,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-12,All (15+),15.3,51.1,60.3,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-12,Core (25-54),13.0,64.4,74.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-12,Older (55+),9.2,24.2,26.7,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1982-12,Youth (15-24),24.2,45.9,60.5,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-01,All (15+),14.8,51.2,60.0,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-01,Core (25-54),12.4,64.6,73.7,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-01,Older (55+),8.4,24.0,26.3,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-01,Youth (15-24),23.8,46.0,60.4,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-02,All (15+),14.9,51.3,60.2,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-02,Core (25-54),12.6,64.8,74.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-02,Older (55+),7.9,23.8,25.8,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-02,Youth (15-24),24.0,46.3,60.9,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-03,All (15+),14.6,51.6,60.5,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-03,Core (25-54),12.3,65.1,74.2,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-03,Older (55+),8.5,23.9,26.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-03,Youth (15-24),23.4,46.9,61.3,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-04,All (15+),14.5,52.0,60.8,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-04,Core (25-54),12.3,65.2,74.4,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-04,Older (55+),9.5,24.6,27.2,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-04,Youth (15-24),22.6,47.7,61.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-05,All (15+),14.3,52.3,61.0,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-05,Core (25-54),12.0,65.8,74.8,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-05,Older (55+),10.5,24.3,27.2,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-05,Youth (15-24),22.5,47.6,61.3,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-06,All (15+),14.6,52.5,61.5,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-06,Core (25-54),12.3,66.0,75.2,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-06,Older (55+),11.9,23.9,27.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-06,Youth (15-24),22.3,48.6,62.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-07,All (15+),14.1,52.7,61.3,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-07,Core (25-54),11.9,66.2,75.2,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-07,Older (55+),10.1,24.0,26.6,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-07,Youth (15-24),21.8,48.6,62.2,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-08,All (15+),14.0,52.9,61.6,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-08,Core (25-54),11.8,66.2,75.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-08,Older (55+),9.6,24.2,26.7,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-08,Youth (15-24),21.8,49.7,63.5,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-09,All (15+),13.5,53.3,61.6,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-09,Core (25-54),11.4,66.5,75.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-09,Older (55+),8.6,24.3,26.6,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-09,Youth (15-24),20.9,50.3,63.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-10,All (15+),13.4,53.2,61.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-10,Core (25-54),11.4,66.3,74.8,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-10,Older (55+),8.3,24.7,26.9,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-10,Youth (15-24),21.0,49.9,63.2,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-11,All (15+),13.3,53.1,61.2,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-11,Core (25-54),11.2,66.6,75.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-11,Older (55+),9.0,23.8,26.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-11,Youth (15-24),20.9,49.6,62.8,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-12,All (15+),13.4,53.4,61.6,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-12,Core (25-54),10.9,66.8,75.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-12,Older (55+),11.1,24.2,27.2,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1983-12,Youth (15-24),21.2,50.2,63.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-01,All (15+),13.4,53.1,61.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-01,Core (25-54),11.3,66.4,74.8,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-01,Older (55+),9.6,24.3,26.9,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-01,Youth (15-24),20.8,50.0,63.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-02,All (15+),13.4,53.4,61.7,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-02,Core (25-54),11.4,66.6,75.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-02,Older (55+),9.6,24.9,27.5,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-02,Youth (15-24),20.9,49.9,63.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-03,All (15+),12.9,53.7,61.7,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-03,Core (25-54),11.1,66.8,75.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-03,Older (55+),9.0,25.0,27.5,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-03,Youth (15-24),19.6,50.7,63.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-04,All (15+),13.5,53.0,61.3,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-04,Core (25-54),11.6,66.3,75.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-04,Older (55+),9.0,24.1,26.5,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-04,Youth (15-24),20.8,49.9,63.0,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-05,All (15+),13.5,53.4,61.8,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-05,Core (25-54),11.9,66.8,75.9,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-05,Older (55+),7.6,23.8,25.8,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-05,Youth (15-24),20.4,50.6,63.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-06,All (15+),13.3,53.6,61.8,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-06,Core (25-54),11.6,67.1,75.9,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-06,Older (55+),7.4,23.9,25.8,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-06,Youth (15-24),20.2,50.8,63.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-07,All (15+),12.8,53.8,61.6,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-07,Core (25-54),11.1,67.4,75.8,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-07,Older (55+),8.4,23.0,25.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-07,Youth (15-24),19.3,51.5,63.8,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-08,All (15+),12.7,53.5,61.3,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-08,Core (25-54),11.2,67.4,75.9,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-08,Older (55+),8.7,23.1,25.3,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-08,Youth (15-24),18.8,50.4,62.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-09,All (15+),13.4,53.8,62.1,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-09,Core (25-54),12.0,67.6,76.9,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-09,Older (55+),10.2,22.7,25.2,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-09,Youth (15-24),18.9,51.4,63.3,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-10,All (15+),13.1,53.8,62.0,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-10,Core (25-54),12.0,67.5,76.7,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-10,Older (55+),9.7,22.6,25.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-10,Youth (15-24),17.7,52.1,63.2,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-11,All (15+),13.1,53.8,61.9,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-11,Core (25-54),11.6,67.7,76.5,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-11,Older (55+),10.1,22.5,25.0,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-11,Youth (15-24),18.8,51.4,63.3,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-12,All (15+),12.5,54.0,61.7,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-12,Core (25-54),11.2,67.8,76.4,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-12,Older (55+),9.1,22.8,25.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1984-12,Youth (15-24),17.7,51.8,62.9,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1985-01,All (15+),11.9,54.1,61.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1985-01,Core (25-54),10.5,68.2,76.2,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1985-01,Older (55+),9.0,22.9,25.2,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Quebec,1985-01,Youth (15-24),17.3,51.2,61.9,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
